"Year","LEA","LEA Name","Type","SourceState","SourceFederal","SourceLocal","SourceTotal","Per PupilState","Per PupilFederal","Per PupilLocal","Per PupilTotal","Per PupilPercent"
"2017","790","Rockingham County Schools","SUPPLIES & MATERIALS","1,459,887","3,384,642","2,171,057","7,015,586","118.73","275.26","176.57","570.56","6.5"
"2017","790","Rockingham County Schools","INSTRUCTIONAL EQUIP.","1,175,542","41,858","39,699","1,257,099","95.60","3.40","3.23","102.23","1.2"
"2017","790","Rockingham County Schools","TOTAL","78,755,437","12,622,973","16,572,458","107,950,868","6,404.96","1,026.58","1,347.80","8,779.34","100.0"
"2017","800","Rowan-Salisbury County Schools","SALARIES","78,433,717","11,351,669","16,402,300","106,187,686","4,098.97","593.24","857.19","5,549.40","60.3"
"2017","800","Rowan-Salisbury County Schools","EMPLOYEE BENEFITS","28,154,948","4,049,919","5,138,909","37,343,776","1,471.38","211.65","268.56","1,951.59","21.1"
"2017","800","Rowan-Salisbury County Schools","PURCHASED SERVICES","1,406,399","750,650","9,408,839","11,565,888","73.50","39.23","491.71","604.44","6.6"
"2017","800","Rowan-Salisbury County Schools","SUPPLIES & MATERIALS","2,695,022","5,593,209","6,500,518","14,788,749","140.84","292.30","339.72","772.86","8.4"
"2017","800","Rowan-Salisbury County Schools","INSTRUCTIONAL EQUIP.","2,510,623","421,752","3,337,302","6,269,677","131.21","22.04","174.41","327.66","3.6"
"2017","800","Rowan-Salisbury County Schools","TOTAL","113,200,709","22,167,199","40,787,868","176,155,776","5,915.90","1,158.46","2,131.59","9,205.95","100.0"
"2017","810","Rutherford County Schools","SALARIES","36,495,589","6,174,320","4,567,175","47,237,084","4,553.98","770.44","569.90","5,894.32","60.0"
"2017","810","Rutherford County Schools","EMPLOYEE BENEFITS","13,445,959","2,415,531","1,531,962","17,393,452","1,677.81","301.41","191.16","2,170.38","22.1"
"2017","810","Rutherford County Schools","PURCHASED SERVICES","1,071,912","241,243","4,187,449","5,500,604","133.75","30.10","522.52","686.37","7.0"
"2017","810","Rutherford County Schools","SUPPLIES & MATERIALS","1,382,998","2,845,988","3,414,794","7,643,780","172.57","355.13","426.10","953.80","9.7"
"2017","810","Rutherford County Schools","INSTRUCTIONAL EQUIP.","829,254","6,076","76,962","912,292","103.48","0.76","9.60","113.84","1.2"
"2017","810","Rutherford County Schools","TOTAL","53,225,712","11,683,158","13,778,342","78,687,212","6,641.59","1,457.84","1,719.28","9,818.71","100.0"
"2017","820","Sampson County Schools","SALARIES","37,548,718","4,471,358","3,043,058","45,063,134","4,537.06","540.28","367.70","5,445.04","60.7"
"2017","820","Sampson County Schools","EMPLOYEE BENEFITS","13,293,742","1,867,700","1,108,135","16,269,577","1,606.30","225.68","133.90","1,965.88","21.9"
"2017","820","Sampson County Schools","PURCHASED SERVICES","768,129","659,432","4,226,351","5,653,912","92.81","79.68","510.68","683.17","7.6"
"2017","820","Sampson County Schools","SUPPLIES & MATERIALS","1,894,934","3,528,542","1,427,510","6,850,986","228.97","426.36","172.49","827.82","9.2"
"2017","820","Sampson County Schools","INSTRUCTIONAL EQUIP.","400,800","13,142","39,859","453,801","48.43","1.59","4.82","54.84","0.6"
"2017","820","Sampson County Schools","TOTAL","53,906,323","10,540,174","9,844,913","74,291,410","6,513.57","1,273.59","1,189.59","8,976.75","100.0"
"2017","821","Clinton City Schools","SALARIES","12,810,966","2,021,318","2,220,141","17,052,425","4,293.22","677.39","744.02","5,714.63","60.4"
"2017","821","Clinton City Schools","EMPLOYEE BENEFITS","4,420,768","804,096","721,473","5,946,337","1,481.49","269.47","241.78","1,992.74","21.1"
"2019","150","Camden County Schools","TOTAL","14,713,269","841,312","3,216,382","18,770,963","7,935.95","453.78","1,734.83","10,124.56","100.0"
"2019","160","Carteret County Schools","SALARIES","35,142,813","3,807,435","11,289,917","50,240,165","4,400.55","476.76","1,413.71","6,291.02","60.6"
"2019","160","Carteret County Schools","EMPLOYEE BENEFITS","12,715,220","1,616,078","4,272,678","18,603,976","1,592.19","202.36","535.02","2,329.57","22.5"
"2019","160","Carteret County Schools","PURCHASED SERVICES","1,695,476","228,838","6,377,567","8,301,881","212.31","28.65","798.59","1,039.55","10.0"
"2019","160","Carteret County Schools","SUPPLIES & MATERIALS","1,442,100","1,296,675","2,428,758","5,167,533","180.58","162.37","304.13","647.08","6.2"
"2019","160","Carteret County Schools","INSTRUCTIONAL EQUIP.","117,157","19,573","480,459","617,189","14.67","2.45","60.16","77.28","0.7"
"2019","160","Carteret County Schools","TOTAL","51,112,766","6,968,599","24,849,379","82,930,744","6,400.30","872.59","3,111.61","10,384.50","100.0"
"2019","170","Caswell County Schools","SALARIES","13,580,694","1,398,348","1,436,964","16,416,006","5,600.29","576.64","592.56","6,769.49","60.3"
"2019","170","Caswell County Schools","EMPLOYEE BENEFITS","4,943,579","552,661","598,302","6,094,542","2,038.59","227.90","246.72","2,513.21","22.3"
"2019","170","Caswell County Schools","PURCHASED SERVICES","667,671","293,804","1,506,243","2,467,718","275.33","121.16","621.13","1,017.62","9.1"
"2019","170","Caswell County Schools","SUPPLIES & MATERIALS","962,149","838,198","440,721","2,241,068","396.76","345.65","181.74","924.15","8.2"
"2019","170","Caswell County Schools","INSTRUCTIONAL EQUIP.","3,439","1,408","20,645","25,492","1.42","0.58","8.51","10.51","0.1"
"2019","170","Caswell County Schools","TOTAL","20,157,532","3,084,419","4,002,875","27,244,826","8,312.39","1,271.93","1,650.66","11,234.98","100.0"
"2019","180","Catawba County Schools","SALARIES","67,163,539","7,664,536","15,066,800","89,894,875","4,271.40","487.44","958.20","5,717.04","62.7"
"2019","180","Catawba County Schools","EMPLOYEE BENEFITS","25,355,892","2,491,849","5,103,126","32,950,867","1,612.56","158.47","324.54","2,095.57","23.0"
"2019","180","Catawba County Schools","PURCHASED SERVICES","1,209,700","428,964","5,414,375","7,053,039","76.93","27.28","344.34","448.55","4.9"
"2019","180","Catawba County Schools","SUPPLIES & MATERIALS","3,087,995","4,456,238","4,591,976","12,136,209","196.39","283.40","292.04","771.83","8.5"
"2019","180","Catawba County Schools","INSTRUCTIONAL EQUIP.","684,650","422,101","201,170","1,307,921","43.54","26.84","12.79","83.17","0.9"
"2019","180","Catawba County Schools","TOTAL","97,501,776","15,463,688","30,377,447","143,342,911","6,200.82","983.43","1,931.91","9,116.16","100.0"
"2019","181","Hickory City Schools","SALARIES","17,867,706","1,827,823","3,360,163","23,055,692","4,420.51","452.21","831.31","5,704.03","61.2"
"2019","181","Hickory City Schools","EMPLOYEE BENEFITS","6,678,265","578,053","1,005,592","8,261,910","1,652.22","143.01","248.79","2,044.02","21.9"
"2019","181","Hickory City Schools","PURCHASED SERVICES","783,612","561,961","2,429,226","3,774,799","193.87","139.03","601.00","933.90","10.0"
"2019","181","Hickory City Schools","SUPPLIES & MATERIALS","683,134","1,115,748","685,027","2,483,909","169.01","276.04","169.48","614.53","6.6"
"2019","181","Hickory City Schools","INSTRUCTIONAL EQUIP.","83,708","23,035","2,946","109,689","20.71","5.70","0.73","27.14","0.3"
"2019","181","Hickory City Schools","TOTAL","26,096,425","4,106,620","7,482,954","37,685,999","6,456.32","1,015.99","1,851.31","9,323.62","100.0"
"2019","182","Newton-Conover City Schools","SALARIES","13,388,470","1,545,169","3,045,617","17,979,256","4,555.45","525.75","1,036.28","6,117.48","62.6"
"2019","182","Newton-Conover City Schools","EMPLOYEE BENEFITS","5,099,029","569,723","1,035,529","6,704,281","1,734.95","193.85","352.34","2,281.14","23.3"
"2019","182","Newton-Conover City Schools","PURCHASED SERVICES","501,176","213,130","1,508,387","2,222,693","170.53","72.52","513.23","756.28","7.7"
"2019","182","Newton-Conover City Schools","SUPPLIES & MATERIALS","466,045","668,927","517,320","1,652,292","158.57","227.60","176.02","562.19","5.8"
"2019","182","Newton-Conover City Schools","INSTRUCTIONAL EQUIP.","93,730","11,763","57,372","162,865","31.89","4.00","19.52","55.41","0.6"
"2019","182","Newton-Conover City Schools","TOTAL","19,548,450","3,008,712","6,164,225","28,721,387","6,651.39","1,023.72","2,097.39","9,772.50","100.0"
"2019","190","Chatham County Schools","SALARIES","38,454,331","3,414,812","15,902,002","57,771,145","4,365.35","387.65","1,805.20","6,558.20","60.3"
"2019","190","Chatham County Schools","EMPLOYEE BENEFITS","13,634,986","1,178,371","5,455,221","20,268,578","1,547.85","133.77","619.28","2,300.90","21.2"
"2019","190","Chatham County Schools","PURCHASED SERVICES","2,164,129","191,549","7,047,729","9,403,407","245.67","21.74","800.06","1,067.47","9.8"
"2019","190","Chatham County Schools","SUPPLIES & MATERIALS","1,718,984","1,726,922","4,039,250","7,485,156","195.14","196.04","458.54","849.72","7.8"
"2019","190","Chatham County Schools","INSTRUCTIONAL EQUIP.","809,030","39,459","44,303","892,792","91.84","4.48","5.03","101.35","0.9"
"2019","190","Chatham County Schools","TOTAL","56,781,460","6,551,113","32,488,505","95,821,078","6,445.85","743.68","3,688.11","10,877.64","100.0"
"2019","200","Cherokee County Schools","SALARIES","17,202,430","1,750,397","4,099,874","23,052,701","5,526.00","562.29","1,317.02","7,405.31","61.9"
"2019","200","Cherokee County Schools","EMPLOYEE BENEFITS","6,288,841","739,734","1,608,972","8,637,547","2,020.19","237.63","516.86","2,774.68","23.1"
"2019","200","Cherokee County Schools","PURCHASED SERVICES","240,987","172,446","1,918,692","2,332,125","77.41","55.40","616.35","749.16","6.3"
"2019","200","Cherokee County Schools","SUPPLIES & MATERIALS","672,637","1,112,917","1,119,955","2,905,509","216.07","357.51","359.77","933.35","7.8"
"2019","200","Cherokee County Schools","INSTRUCTIONAL EQUIP.","256,696","29,766","48,088","334,550","82.46","9.56","15.45","107.47","0.9"
"2019","200","Cherokee County Schools","TOTAL","24,661,591","3,805,260","8,795,581","37,262,432","7,922.13","1,222.39","2,825.45","11,969.97","100.0"
"2019","210","Edenton-Chowan County Schools","SALARIES","10,573,821","1,061,794","1,766,650","13,402,265","5,464.51","548.73","913.00","6,926.24","59.8"
"2019","210","Edenton-Chowan County Schools","EMPLOYEE BENEFITS","3,993,035","476,740","605,443","5,075,218","2,063.58","246.38","312.89","2,622.85","22.6"
"2019","210","Edenton-Chowan County Schools","PURCHASED SERVICES","369,594","79,023","1,314,801","1,763,418","191.00","40.84","679.48","911.32","7.9"
"2019","210","Edenton-Chowan County Schools","SUPPLIES & MATERIALS","695,483","497,116","724,836","1,917,435","359.42","256.91","374.59","990.92","8.6"
"2019","210","Edenton-Chowan County Schools","INSTRUCTIONAL EQUIP.","231,745","0","14,246","245,991","119.76","0.00","7.36","127.12","1.1"
"2019","210","Edenton-Chowan County Schools","TOTAL","15,863,678","2,114,673","4,425,976","22,404,327","8,198.27","1,092.86","2,287.32","11,578.45","100.0"
"2019","220","Clay County Schools","SALARIES","7,580,858","568,914","617,806","8,767,578","5,950.44","446.56","484.93","6,881.93","60.5"
"2020","150","Camden County Schools","TOTAL","15,365,158","1,042,051","2,933,204","19,340,413","8,305.49","563.27","1,585.51","10,454.27","100.0"
"2020","160","Carteret County Schools","SALARIES","35,401,932","3,806,989","10,710,708","49,919,629","4,445.25","478.02","1,344.89","6,268.16","58.9"
"2020","160","Carteret County Schools","EMPLOYEE BENEFITS","13,193,101","1,724,134","4,142,121","19,059,356","1,656.59","216.49","520.11","2,393.19","22.4"
"2020","160","Carteret County Schools","PURCHASED SERVICES","1,454,084","317,414","7,173,299","8,944,797","182.58","39.86","900.72","1,123.16","10.6"
"2020","160","Carteret County Schools","SUPPLIES & MATERIALS","2,056,308","2,012,676","1,722,041","5,791,025","258.20","252.72","216.23","727.15","6.8"
"2020","160","Carteret County Schools","INSTRUCTIONAL EQUIP.","429,941","72,103","559,200","1,061,244","53.99","9.05","70.22","133.26","1.3"
"2020","160","Carteret County Schools","TOTAL","52,535,366","7,933,316","24,307,369","84,776,051","6,596.61","996.14","3,052.17","10,644.92","100.0"
"2020","170","Caswell County Schools","SALARIES","13,383,463","1,357,789","1,126,446","15,867,698","5,798.73","588.30","488.06","6,875.09","59.0"
"2020","170","Caswell County Schools","EMPLOYEE BENEFITS","5,092,281","570,780","466,919","6,129,980","2,206.36","247.31","202.30","2,655.97","22.7"
"2020","170","Caswell County Schools","PURCHASED SERVICES","742,756","237,894","1,319,082","2,299,732","321.82","103.07","571.53","996.42","8.6"
"2020","170","Caswell County Schools","SUPPLIES & MATERIALS","1,038,984","788,485","369,340","2,196,809","450.17","341.63","160.03","951.83","8.2"
"2020","170","Caswell County Schools","INSTRUCTIONAL EQUIP.","390,621","153","101","390,875","169.25","0.07","0.04","169.36","1.5"
"2020","170","Caswell County Schools","TOTAL","20,648,105","2,955,101","3,281,888","26,885,094","8,946.33","1,280.38","1,421.96","11,648.67","100.0"
"2020","180","Catawba County Schools","SALARIES","67,261,539","7,423,600","14,827,649","89,512,788","4,296.21","474.17","947.09","5,717.47","62.2"
"2020","180","Catawba County Schools","EMPLOYEE BENEFITS","25,996,445","2,950,925","5,565,216","34,512,586","1,660.48","188.49","355.47","2,204.44","24.0"
"2020","180","Catawba County Schools","PURCHASED SERVICES","1,364,287","581,612","4,915,323","6,861,222","87.14","37.15","313.96","438.25","4.8"
"2020","180","Catawba County Schools","SUPPLIES & MATERIALS","2,959,885","4,165,072","4,026,686","11,151,643","189.06","266.04","257.20","712.30","7.8"
"2020","180","Catawba County Schools","INSTRUCTIONAL EQUIP.","1,310,640","225,398","232,882","1,768,920","83.71","14.40","14.87","112.98","1.2"
"2020","180","Catawba County Schools","TOTAL","98,892,796","15,346,607","29,567,756","143,807,159","6,316.60","980.25","1,888.59","9,185.44","100.0"
"2020","181","Hickory City Schools","SALARIES","17,910,514","1,858,998","3,454,108","23,223,620","4,423.44","459.13","853.08","5,735.65","60.3"
"2020","181","Hickory City Schools","EMPLOYEE BENEFITS","6,929,240","725,206","1,088,585","8,743,031","1,711.35","179.11","268.85","2,159.31","22.7"
"2020","181","Hickory City Schools","PURCHASED SERVICES","577,049","631,394","2,355,655","3,564,098","142.52","155.94","581.79","880.25","9.2"
"2020","181","Hickory City Schools","SUPPLIES & MATERIALS","960,594","1,349,350","466,224","2,776,168","237.24","333.26","115.15","685.65","7.2"
"2020","181","Hickory City Schools","INSTRUCTIONAL EQUIP.","195,628","32,476","-321","227,783","48.32","8.02","-0.08","56.26","0.6"
"2020","181","Hickory City Schools","TOTAL","26,573,025","4,597,424","7,364,251","38,534,700","6,562.87","1,135.46","1,818.79","9,517.12","100.0"
"2020","182","Newton-Conover City Schools","SALARIES","13,646,866","1,373,949","2,870,430","17,891,245","4,725.37","475.74","993.92","6,195.03","61.4"
"2020","182","Newton-Conover City Schools","EMPLOYEE BENEFITS","5,195,224","593,677","1,073,996","6,862,897","1,798.90","205.57","371.88","2,376.35","23.5"
"2020","182","Newton-Conover City Schools","PURCHASED SERVICES","346,469","190,286","1,382,304","1,919,059","119.97","65.89","478.64","664.50","6.6"
"2020","182","Newton-Conover City Schools","SUPPLIES & MATERIALS","715,036","642,756","843,132","2,200,924","247.59","222.56","291.94","762.09","7.6"
"2020","182","Newton-Conover City Schools","INSTRUCTIONAL EQUIP.","222,941","32,240","13,798","268,979","77.20","11.16","4.78","93.14","0.9"
"2020","182","Newton-Conover City Schools","TOTAL","20,126,536","2,832,908","6,183,660","29,143,104","6,969.03","980.92","2,141.16","10,091.11","100.0"
"2020","190","Chatham County Schools","SALARIES","38,359,430","3,338,500","16,590,025","58,287,955","4,275.46","372.10","1,849.09","6,496.65","60.5"
"2020","190","Chatham County Schools","EMPLOYEE BENEFITS","14,350,775","1,535,357","5,612,191","21,498,323","1,599.51","171.13","625.52","2,396.16","22.2"
"2020","190","Chatham County Schools","PURCHASED SERVICES","2,591,265","296,257","5,664,998","8,552,520","288.82","33.02","631.41","953.25","8.9"
"2020","190","Chatham County Schools","SUPPLIES & MATERIALS","2,490,810","1,797,083","3,100,073","7,387,966","277.62","200.30","345.53","823.45","7.7"
"2020","190","Chatham County Schools","INSTRUCTIONAL EQUIP.","560,564","88,140","43,999","692,703","62.48","9.82","4.90","77.20","0.7"
"2020","190","Chatham County Schools","TOTAL","58,352,844","7,055,337","31,011,286","96,419,467","6,503.89","786.37","3,456.45","10,746.71","100.0"
"2020","200","Cherokee County Schools","SALARIES","16,950,430","1,801,620","3,648,973","22,401,023","5,521.31","586.85","1,188.59","7,296.75","60.4"
"2020","200","Cherokee County Schools","EMPLOYEE BENEFITS","6,505,815","755,306","1,475,319","8,736,440","2,119.16","246.03","480.56","2,845.75","23.5"
"2020","200","Cherokee County Schools","PURCHASED SERVICES","401,236","248,394","1,804,783","2,454,413","130.70","80.91","587.88","799.49","6.6"
"2020","200","Cherokee County Schools","SUPPLIES & MATERIALS","745,597","1,333,149","1,177,396","3,256,142","242.87","434.25","383.52","1,060.64","8.8"
"2020","200","Cherokee County Schools","INSTRUCTIONAL EQUIP.","62,542","11,969","166,744","241,255","20.37","3.90","54.31","78.58","0.7"
"2020","200","Cherokee County Schools","TOTAL","24,665,620","4,150,438","8,273,215","37,089,273","8,034.41","1,351.94","2,694.86","12,081.21","100.0"
